image_path,similarity
GC10-DET-2/train/images/img_07_4405376800_00039.jpg,0.44597676
GC10-DET-2/train/images/img_02_4403466500_00019.jpg,0.44588903
GC10-DET-2/train/images/img_06_4406743300_00001.jpg,0.44537416
GC10-DET-2/train/images/img_01_3436815300_00478.jpg,0.44353208
GC10-DET-2/train/images/img_03_3403396800_01005.jpg,0.44312319
GC10-DET-2/train/images/img_06_3436786500_00002.jpg,0.44212154
GC10-DET-2/train/images/img_06_4406743300_00023.jpg,0.44197077
GC10-DET-2/train/images/img_02_4402785600_00004.jpg,0.44120654
GC10-DET-2/train/images/img_03_3403331900_01545.jpg,0.44113877
GC10-DET-2/train/images/img_07_3436785900_00004.jpg,0.43929225
GC10-DET-2/train/images/img_03_425637800_00890.jpg,0.43923047
GC10-DET-2/train/images/img_06_3403395500_01126.jpg,0.43894148
GC10-DET-2/train/images/img_01_3436815300_00477.jpg,0.43829319
GC10-DET-2/train/images/img_07_4404712100_01000.jpg,0.43824846
GC10-DET-2/train/images/img_06_3403400800_00948.jpg,0.43706331
GC10-DET-2/train/images/img_03_4406425200_00001.jpg,0.43659368
GC10-DET-2/train/images/img_07_4405133600_00044.jpg,0.43657005
GC10-DET-2/train/images/img_06_3436814000_00688.jpg,0.43613422
GC10-DET-2/train/images/img_06_4404374100_01350.jpg,0.43610933
GC10-DET-2/train/images/img_04_425502300_00017.jpg,0.43605977
GC10-DET-2/train/images/img_02_4402852500_01045.jpg,0.43525609
GC10-DET-2/train/images/img_03_436185700_00002.jpg,0.43487388
GC10-DET-2/train/images/img_03_SIS001540_00786.jpg,0.43378749
GC10-DET-2/train/images/img_07_3436814000_00010.jpg,0.43333644
GC10-DET-2/train/images/img_06_425508700_00053.jpg,0.43263334
GC10-DET-2/train/images/img_03_425505900_00018.jpg,0.43247896
GC10-DET-2/train/images/img_03_3437006900_00002.jpg,0.43172392
GC10-DET-2/train/images/img_01_3436815300_00473.jpg,0.43114793
