image_path,similarity
NEU-DET-2/train/images/inclusion_292.jpg,0.44365272
NEU-DET-2/train/images/scratches_88.jpg,0.44356471
NEU-DET-2/train/images/inclusion_150.jpg,0.44235423
NEU-DET-2/train/images/scratches_287.jpg,0.44158086
NEU-DET-2/train/images/inclusion_86.jpg,0.43466869
NEU-DET-2/train/images/scratches_86.jpg,0.43381009
NEU-DET-2/train/images/inclusion_165.jpg,0.43374571
NEU-DET-2/train/images/inclusion_235.jpg,0.43344569
NEU-DET-2/train/images/inclusion_242.jpg,0.43282327
NEU-DET-2/train/images/scratches_77.jpg,0.43163437
NEU-DET-2/train/images/inclusion_89.jpg,0.42489427
NEU-DET-2/train/images/scratches_76.jpg,0.42263755
NEU-DET-2/train/images/inclusion_243.jpg,0.41964659
NEU-DET-2/train/images/inclusion_121.jpg,0.41768065
NEU-DET-2/train/images/scratches_114.jpg,0.41632095
NEU-DET-2/train/images/scratches_262.jpg,0.41618836
NEU-DET-2/train/images/scratches_256.jpg,0.41457409
NEU-DET-2/train/images/inclusion_81.jpg,0.41434169
NEU-DET-2/train/images/scratches_135.jpg,0.41302407
NEU-DET-2/train/images/inclusion_114.jpg,0.41285923
NEU-DET-2/train/images/scratches_115.jpg,0.41222399
NEU-DET-2/train/images/inclusion_124.jpg,0.41119009
NEU-DET-2/train/images/scratches_105.jpg,0.40973744
NEU-DET-2/train/images/scratches_185.jpg,0.40917259
NEU-DET-2/train/images/scratches_145.jpg,0.40851879
NEU-DET-2/train/images/scratches_124.jpg,0.40693864
NEU-DET-2/train/images/scratches_100.jpg,0.40555209
NEU-DET-2/train/images/inclusion_67.jpg,0.40539885
NEU-DET-2/train/images/inclusion_283.jpg,0.40524542
NEU-DET-2/train/images/scratches_96.jpg,0.40417027
NEU-DET-2/train/images/inclusion_240.jpg,0.40364745
NEU-DET-2/train/images/inclusion_241.jpg,0.40336892
NEU-DET-2/train/images/inclusion_125.jpg,0.40314916
NEU-DET-2/train/images/scratches_195.jpg,0.40300730
NEU-DET-2/train/images/scratches_110.jpg,0.40282196
NEU-DET-2/train/images/scratches_108.jpg,0.40210122
NEU-DET-2/train/images/inclusion_88.jpg,0.39976507
NEU-DET-2/train/images/inclusion_119.jpg,0.39911303
NEU-DET-2/train/images/scratches_247.jpg,0.39900309
NEU-DET-2/train/images/inclusion_93.jpg,0.39848635
NEU-DET-2/train/images/scratches_143.jpg,0.39847732
NEU-DET-2/train/images/scratches_181.jpg,0.39787257
NEU-DET-2/train/images/inclusion_65.jpg,0.39529997
NEU-DET-2/train/images/scratches_277.jpg,0.39415351
NEU-DET-2/train/images/scratches_144.jpg,0.39387107
NEU-DET-2/train/images/scratches_85.jpg,0.39342543
NEU-DET-2/train/images/scratches_289.jpg,0.39322886
NEU-DET-2/train/images/inclusion_113.jpg,0.39292032
NEU-DET-2/train/images/scratches_173.jpg,0.39269733
NEU-DET-2/train/images/scratches_119.jpg,0.39206985
NEU-DET-2/train/images/inclusion_116.jpg,0.39152455
NEU-DET-2/train/images/inclusion_111.jpg,0.39024973
NEU-DET-2/train/images/scratches_291.jpg,0.38816217
NEU-DET-2/train/images/inclusion_155.jpg,0.38796264
NEU-DET-2/train/images/scratches_117.jpg,0.38587910
NEU-DET-2/train/images/scratches_190.jpg,0.38568765
NEU-DET-2/train/images/scratches_180.jpg,0.38516355
NEU-DET-2/train/images/scratches_142.jpg,0.38481098
NEU-DET-2/train/images/inclusion_232.jpg,0.38401282
NEU-DET-2/train/images/scratches_91.jpg,0.38301599
NEU-DET-2/train/images/inclusion_62.jpg,0.38228720
NEU-DET-2/train/images/scratches_150.jpg,0.38159594
NEU-DET-2/train/images/inclusion_85.jpg,0.37958220
NEU-DET-2/train/images/scratches_263.jpg,0.37908790
NEU-DET-2/train/images/scratches_178.jpg,0.37594309
NEU-DET-2/train/images/scratches_299.jpg,0.37577370
NEU-DET-2/train/images/inclusion_244.jpg,0.37545910
NEU-DET-2/train/images/scratches_151.jpg,0.37069365
NEU-DET-2/train/images/inclusion_87.jpg,0.36748508
NEU-DET-2/train/images/scratches_104.jpg,0.36616537
NEU-DET-2/train/images/scratches_189.jpg,0.36395079
NEU-DET-2/train/images/scratches_196.jpg,0.36338353
NEU-DET-2/train/images/scratches_116.jpg,0.36205953
NEU-DET-2/train/images/scratches_147.jpg,0.36107796
NEU-DET-2/train/images/scratches_206.jpg,0.36052665
NEU-DET-2/train/images/inclusion_163.jpg,0.36050868
NEU-DET-2/train/images/scratches_138.jpg,0.35938343
NEU-DET-2/train/images/scratches_137.jpg,0.35930082
NEU-DET-2/train/images/scratches_169.jpg,0.35817415
NEU-DET-2/train/images/scratches_176.jpg,0.35652015
NEU-DET-2/train/images/scratches_261.jpg,0.35587296
NEU-DET-2/train/images/pitted_surface_123.jpg,0.35543811
NEU-DET-2/train/images/scratches_293.jpg,0.35521036
NEU-DET-2/train/images/scratches_109.jpg,0.35454679
NEU-DET-2/train/images/scratches_258.jpg,0.35435268
NEU-DET-2/train/images/scratches_122.jpg,0.35414061
NEU-DET-2/train/images/scratches_107.jpg,0.35303408
NEU-DET-2/train/images/scratches_82.jpg,0.35070166
NEU-DET-2/train/images/scratches_111.jpg,0.34907061
NEU-DET-2/train/images/inclusion_234.jpg,0.34895399
NEU-DET-2/train/images/scratches_118.jpg,0.34853312
NEU-DET-2/train/images/scratches_207.jpg,0.34678057
NEU-DET-2/train/images/scratches_179.jpg,0.34502727
NEU-DET-2/train/images/inclusion_94.jpg,0.34421843
NEU-DET-2/train/images/inclusion_122.jpg,0.34299535
NEU-DET-2/train/images/scratches_251.jpg,0.34287354
NEU-DET-2/train/images/scratches_202.jpg,0.34245056
NEU-DET-2/train/images/pitted_surface_196.jpg,0.33929470
NEU-DET-2/train/images/scratches_200.jpg,0.33885354
NEU-DET-2/train/images/scratches_81.jpg,0.33594161
NEU-DET-2/train/images/scratches_170.jpg,0.33492506
NEU-DET-2/train/images/scratches_92.jpg,0.33290085
NEU-DET-2/train/images/inclusion_275.jpg,0.33262652
NEU-DET-2/train/images/scratches_183.jpg,0.33230290
NEU-DET-2/train/images/pitted_surface_232.jpg,0.33132681
NEU-DET-2/train/images/inclusion_115.jpg,0.32553372
NEU-DET-2/train/images/scratches_146.jpg,0.32493567
NEU-DET-2/train/images/scratches_232.jpg,0.32479972
NEU-DET-2/train/images/scratches_177.jpg,0.32478186
NEU-DET-2/train/images/scratches_268.jpg,0.32443133
NEU-DET-2/train/images/scratches_141.jpg,0.32409951
NEU-DET-2/train/images/pitted_surface_265.jpg,0.32403499
NEU-DET-2/train/images/scratches_294.jpg,0.32403332
NEU-DET-2/train/images/scratches_75.jpg,0.32255769
NEU-DET-2/train/images/inclusion_166.jpg,0.32204518
NEU-DET-2/train/images/pitted_surface_191.jpg,0.32127446
NEU-DET-2/train/images/scratches_204.jpg,0.32100627
NEU-DET-2/train/images/scratches_120.jpg,0.32095453
NEU-DET-2/train/images/scratches_285.jpg,0.31925854
NEU-DET-2/train/images/scratches_148.jpg,0.31900564
NEU-DET-2/train/images/scratches_205.jpg,0.31886292
NEU-DET-2/train/images/scratches_167.jpg,0.31574422
NEU-DET-2/train/images/scratches_203.jpg,0.31499460
NEU-DET-2/train/images/scratches_123.jpg,0.31455368
NEU-DET-2/train/images/scratches_139.jpg,0.31313649
NEU-DET-2/train/images/inclusion_233.jpg,0.31305343
NEU-DET-2/train/images/scratches_97.jpg,0.31231490
NEU-DET-2/train/images/scratches_153.jpg,0.31075552
NEU-DET-2/train/images/scratches_94.jpg,0.30801174
NEU-DET-2/train/images/scratches_171.jpg,0.30751356
NEU-DET-2/train/images/inclusion_120.jpg,0.30748999
NEU-DET-2/train/images/scratches_95.jpg,0.30408159
NEU-DET-2/train/images/scratches_174.jpg,0.30356717
NEU-DET-2/train/images/scratches_156.jpg,0.29958984
NEU-DET-2/train/images/scratches_79.jpg,0.29865074
NEU-DET-2/train/images/scratches_198.jpg,0.29811096
NEU-DET-2/train/images/scratches_276.jpg,0.29667020
NEU-DET-2/train/images/scratches_208.jpg,0.29604891
NEU-DET-2/train/images/scratches_292.jpg,0.29536250
NEU-DET-2/train/images/scratches_78.jpg,0.29449397
NEU-DET-2/train/images/inclusion_164.jpg,0.29426491
NEU-DET-2/train/images/scratches_182.jpg,0.29420328
NEU-DET-2/train/images/inclusion_151.jpg,0.29202405
NEU-DET-2/train/images/inclusion_154.jpg,0.29164919
NEU-DET-2/train/images/scratches_101.jpg,0.29066586
NEU-DET-2/train/images/inclusion_162.jpg,0.28929874
NEU-DET-2/train/images/pitted_surface_143.jpg,0.28831404
NEU-DET-2/train/images/scratches_193.jpg,0.28416800
NEU-DET-2/train/images/scratches_93.jpg,0.28363451
NEU-DET-2/train/images/pitted_surface_288.jpg,0.28164393
NEU-DET-2/train/images/scratches_214.jpg,0.27864793
NEU-DET-2/train/images/scratches_127.jpg,0.27657315
NEU-DET-2/train/images/scratches_168.jpg,0.27497381
NEU-DET-2/train/images/scratches_154.jpg,0.27445447
NEU-DET-2/train/images/scratches_278.jpg,0.27053103
NEU-DET-2/train/images/scratches_199.jpg,0.26976374
NEU-DET-2/train/images/pitted_surface_216.jpg,0.26892698
NEU-DET-2/train/images/scratches_240.jpg,0.26797408
NEU-DET-2/train/images/scratches_172.jpg,0.26787308
NEU-DET-2/train/images/scratches_266.jpg,0.26721820
